object_id,field,field_group,value,certainty,source_id,locator
IBI-0C49F8862A63,dating,dating,400–899 CE,reported,SRC-411F8CB07388,MMS 997008712395205171
IBI-0C49F8862A63,dimensions,dimensions,Height 79 mm; source field ‘הקף’ 179 mm,reported,SRC-411F8CB07388,MMS 997008712395205171
IBI-0C53EA838205,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-CA4B122C5F4D,"NLI Ms. Heb. 9467.163, pp. 105–134"
IBI-0C53EA838205,inscription_language,language,Jewish Aramaic,reported,SRC-CA4B122C5F4D,"NLI Ms. Heb. 9467.163, pp. 105–134"
IBI-0C53EA838205,text_feature,text_description,"Formula ‘I go, I PN son of PN, with my own power’",reported,SRC-CA4B122C5F4D,"NLI Ms. Heb. 9467.163, pp. 105–134"
IBI-0C91DE9D2AEC,dating,dating,600–800 CE,reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,dimensions,dimensions,265 × 100 mm; weight 880 g,reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,iconography,visual,"Central warrior in conical helmet and short tunic, one arm extended and one raising a weapon",reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,inscription_language,language,Aramaic,reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,material,material,Terracotta,reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,provenance,provenance,"Private London collection; acquired on Belgian art market; formerly C. D'hondt collection, Liège, 1980s",reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C91DE9D2AEC,text_layout,text_form,Concentric bands from rim toward centre,reported,SRC-E7A2136AADE8,"12 April 2026, lot 917; record 135362"
IBI-0C99418FFC4A,bibliography,publication,"Ford 2014 commentary on Shaked–Ford–Bhayro 2013, JBA 3",reported,SRC-FORD2014-AUOR,"Commentary on JBA 3, Ford 2014 pp. 236"
IBI-0C99418FFC4A,text_feature,text_description,Ford reports: Additional evidence for a perfect-tense ending.,reported,SRC-FORD2014-AUOR,pp. 236; JBA 3:12
IBI-0CDECCBBB862,biblical_quotations,biblical_intertexts,"[""Isa. 6.3"", ""1 Sam. 17.45"", ""Isa. 37.16""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, M 117"
IBI-0CDECCBBB862,current_or_reported_collection,location,Moussaieff Collection,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 117"
IBI-0CDECCBBB862,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 117"
IBI-0D8026ACFDC0,attributed_author,practitioner,Huniyāq son of Aḥāṯ,reported,SRC-A90AB34CA3FE,"p. 102, table 6, NFP 10 and note 417"
IBI-0D8026ACFDC0,current_or_reported_collection,location,"Frau Professor Hilprecht Collection, Jena",reported,SRC-A90AB34CA3FE,"p. 102, table 6, NFP 10 and note 417"
IBI-0D8026ACFDC0,formula_genre,ritual,Divorce document,reported,SRC-A90AB34CA3FE,"p. 102, table 6, NFP 10 and note 417"
IBI-0D8026ACFDC0,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-A90AB34CA3FE,"p. 102, table 6, NFP 10 and note 417"
IBI-0DB8391E62FC,current_location,location,Penn Museum,reported,SRC-A9360C4ED277,https://collections.penn.museum/collections/object/198331
IBI-0DB8391E62FC,material,material,Ceramic Ink,reported,SRC-A9360C4ED277,https://collections.penn.museum/collections/object/198331
IBI-0DC2EC6BA78F,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-11
IBI-0DC2EC6BA78F,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-11
IBI-0DC2EC6BA78F,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-11
IBI-0DC2EC6BA78F,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-11
IBI-0DDAE5D941C5,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-k
IBI-0DDAE5D941C5,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-k
IBI-0DDAE5D941C5,findspot,provenance,Found/Acquired: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-k
IBI-0DDAE5D941C5,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-k
IBI-0DDAE5D941C5,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-k
IBI-0DDF3246CBCA,current_location,location,Penn Museum,reported,SRC-43521AC02D0C,https://collections.penn.museum/collections/object/257049
IBI-0DDF3246CBCA,material,material,Ceramic; Ink,reported,SRC-43521AC02D0C,https://collections.penn.museum/collections/object/257049
IBI-0DE175753ED8,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1957-0415-1
IBI-0DE175753ED8,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1957-0415-1
IBI-0DE175753ED8,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1957-0415-1
IBI-0DE175753ED8,production_place,provenance,"Made in: Iraq, South",reported,SRC-3D4B57D27A24,Related objects: 1957-0415-1
IBI-0DF80F9636D2,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry IM9731
IBI-0E5246C8CD17,catalogue_language_codes,language,heb,reported,SRC-1CFCA1D5EACA,MMS 997008712397505171
IBI-0E5246C8CD17,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-1CFCA1D5EACA,MMS 997008712397505171
IBI-0E5246C8CD17,dating,dating,400–899 CE,reported,SRC-1CFCA1D5EACA,MMS 997008712397505171
IBI-0E5246C8CD17,dimensions,dimensions,Height 62 mm; source field ‘הקף’ 160 mm,reported,SRC-1CFCA1D5EACA,MMS 997008712397505171
IBI-0E52F216A762,catalogue_language_codes,language,heb,reported,SRC-8F85777A6AC7,MMS 997008712407105171
IBI-0E52F216A762,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-8F85777A6AC7,MMS 997008712407105171
IBI-0E52F216A762,dating,dating,400–899 CE,reported,SRC-8F85777A6AC7,MMS 997008712407105171
IBI-0E52F216A762,dimensions,dimensions,Height 81 mm; source field ‘הקף’ 164 mm,reported,SRC-8F85777A6AC7,MMS 997008712407105171
IBI-0E7150957331,current_location,location,Penn Museum,reported,SRC-4E17491A7466,https://collections.penn.museum/collections/object/199797
IBI-0E7150957331,material,material,Ceramic Ink,reported,SRC-4E17491A7466,https://collections.penn.museum/collections/object/199797
IBI-0E8D5532FA13,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM061A
IBI-0EA741BCC672,biblical_quotations,biblical_intertexts,"[""Exod. 15.18""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, CAMIB 65"
IBI-0EA741BCC672,current_or_reported_collection,location,British Museum,reported,SRC-73C44B143A9D,"p. 155, distribution table, CAMIB 65"
IBI-0EA741BCC672,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 155, distribution table, CAMIB 65"
IBI-0EC7827D64A8,biblical_quotations,biblical_intertexts,"[""Exod. 22.23"", ""Lev. 26.29"", ""Deut. 28.22"", ""Deut. 28.28"", ""Deut. 28.35"", ""Deut. 29.12"", ""Mic. 7.16-17"", ""Ps. 69.24"", ""Ps. 69.26"", ""Lev. 26.37"", ""Jer. 8.4"", ""Amos 8.14""]",reported,SRC-73C44B143A9D,"p. 154, distribution table, AMB 09"
IBI-0EC7827D64A8,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 154, distribution table, AMB 09"
IBI-0F181E2EF9E1,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1908-1010-2
IBI-0F181E2EF9E1,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1908-1010-2
IBI-0F181E2EF9E1,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1908-1010-2
IBI-0F181E2EF9E1,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1908-1010-2
IBI-0F6031C5921B,catalogue_language_codes,language,heb,reported,SRC-282E40FD6206,MMS 997008712404705171
IBI-0F6031C5921B,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-282E40FD6206,MMS 997008712404705171
IBI-0F6031C5921B,dating,dating,400–899 CE,reported,SRC-282E40FD6206,MMS 997008712404705171
IBI-0F6031C5921B,dimensions,dimensions,Height 209 mm; source field ‘הקף’ 279 mm,reported,SRC-282E40FD6206,MMS 997008712404705171
IBI-0F72CC248889,dimensions,dimensions,approximately 3 in diameter,reported,SRC-A6A2C7BD19A7,DOI 10.25549/inscriptifact-ouc1sto1540648
IBI-0F72CC248889,material,material,Metal,reported,SRC-A6A2C7BD19A7,DOI 10.25549/inscriptifact-ouc1sto1540648
IBI-0F72CC248889,provenance_summary,provenance,Unprovenanced,reported,SRC-A6A2C7BD19A7,DOI 10.25549/inscriptifact-ouc1sto1540648
IBI-0F72CC248889,script_or_language,language,Hebrew,reported,SRC-A6A2C7BD19A7,DOI 10.25549/inscriptifact-ouc1sto1540648
IBI-0F792FD4A54F,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-98
IBI-0F792FD4A54F,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-98
IBI-0F792FD4A54F,findspot,provenance,Found/Acquired: Babylon (historic - Iraq),reported,SRC-3D4B57D27A24,Related objects: 1851-1009-98
IBI-0F792FD4A54F,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-98
IBI-0F792FD4A54F,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-98
IBI-0F8B15FDC9FA,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1881-0324-351
IBI-0F8B15FDC9FA,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1881-0324-351
IBI-0F8B15FDC9FA,findspot,provenance,Excavated/Findspot: Ibrahim al-Khalil (Borsippa)  | Excavated/Findspot: Babylon (historic - Iraq),reported,SRC-3D4B57D27A24,Related objects: 1881-0324-351
IBI-0F8B15FDC9FA,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1881-0324-351
IBI-0F8B15FDC9FA,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1881-0324-351
IBI-1000B6CDC792,current_location,location,Penn Museum,reported,SRC-4232EC728695,https://collections.penn.museum/collections/object/105299
IBI-1000B6CDC792,material,material,Ceramic Ink,reported,SRC-4232EC728695,https://collections.penn.museum/collections/object/105299
IBI-103744835B8E,current_location,location,Penn Museum,reported,SRC-B463271CEBE9,https://collections.penn.museum/collections/object/62761
IBI-103744835B8E,material,material,Ceramic; Ink,reported,SRC-B463271CEBE9,https://collections.penn.museum/collections/object/62761
IBI-104CE733FB6E,dating,dating,600–800 CE,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-104CE733FB6E,dimensions,dimensions,Group components reportedly 170–185 mm × 60–70 mm; individual assignment unavailable,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-104CE733FB6E,inscription_language,language,Aramaic,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-104CE733FB6E,material,material,Terracotta,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-104CE733FB6E,provenance,provenance,Private London collection; previously South German private collection formed on the European art market during the 1980s–1990s,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-104CE733FB6E,text_layout,text_form,Interior bands,reported,SRC-62A4522F2585,"lot 1419, object 3 (right)"
IBI-10736F9D0281,catalogue_language_codes,language,heb,reported,SRC-F5776C7FE120,MMS 997008712405105171
IBI-10736F9D0281,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-F5776C7FE120,MMS 997008712405105171
IBI-10736F9D0281,dating,dating,400–899 CE,reported,SRC-F5776C7FE120,MMS 997008712405105171
IBI-10736F9D0281,dimensions,dimensions,Height 77 mm; source field ‘הקף’ 160 mm,reported,SRC-F5776C7FE120,MMS 997008712405105171
IBI-1096AC7149EC,biblical_quotations,biblical_intertexts,"[""Exod. 15.3"", ""Ps. 24.8"", ""Ps. 10.16"", ""Ps. 93.1"", ""Exod. 15.18""]",reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 12"
IBI-1096AC7149EC,current_or_reported_collection,location,The Schøyen Collection,reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 12"
IBI-1096AC7149EC,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 12"
IBI-10A05AFD0BE2,current_location,location,Penn Museum,reported,SRC-0ACFB1709242,https://collections.penn.museum/collections/object/257210
IBI-10A05AFD0BE2,material,material,Ceramic; Ink,reported,SRC-0ACFB1709242,https://collections.penn.museum/collections/object/257210
IBI-10F62BE5F176,current_location,location,Penn Museum,reported,SRC-B61FB82385EC,https://collections.penn.museum/collections/object/309982
IBI-10F62BE5F176,material,material,Ceramic,reported,SRC-B61FB82385EC,https://collections.penn.museum/collections/object/309982
IBI-11589900B7B0,client,client,Busi son of Gurdushta,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,condition,condition,Fair; repaired,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-7
IBI-11589900B7B0,current_location,location,The British Museum,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-7
IBI-11589900B7B0,dating,dating,6thC–8thC,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,dimensions,dimensions,Diameter 16.70 cm; depth 6.10 cm,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,findspot,provenance,Iraq,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,findspot,provenance,Excavated/Findspot: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-7
IBI-11589900B7B0,inscription_language,language,Aramaic,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,material,material,pottery,reported,SRC-61F3BAFB8DBF,object W_1886-0109-7
IBI-11589900B7B0,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-7
IBI-11589900B7B0,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-7
IBI-116EB49D9B12,catalogue_language_codes,language,heb,reported,SRC-F724A8B2B2B5,MMS 997008712403805171
IBI-116EB49D9B12,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-F724A8B2B2B5,MMS 997008712403805171
IBI-116EB49D9B12,dating,dating,400–899 CE,reported,SRC-F724A8B2B2B5,MMS 997008712403805171
IBI-116EB49D9B12,dimensions,dimensions,Height 71 mm; source field ‘הקף’ 158 mm,reported,SRC-F724A8B2B2B5,MMS 997008712403805171
IBI-11735829BDED,biblical_quotations,biblical_intertexts,"[""Gen. 49.18""]",reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 87"
IBI-11735829BDED,current_or_reported_collection,location,The Schøyen Collection,reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 87"
IBI-11735829BDED,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 87"
IBI-1196B85EC89E,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry IM11113
IBI-11FC2F150C46,biblical_quotations,biblical_intertexts,"[""Num. 9.23""]",reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 73"
IBI-11FC2F150C46,current_or_reported_collection,location,The Schøyen Collection,reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 73"
IBI-11FC2F150C46,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 158, distribution table, JBA 73"
IBI-121D02E69051,catalogue_language_codes,language,heb,reported,SRC-EA77F3374BA8,MMS 997008712403005171
IBI-121D02E69051,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-EA77F3374BA8,MMS 997008712403005171
IBI-121D02E69051,dating,dating,400–899 CE,reported,SRC-EA77F3374BA8,MMS 997008712403005171
IBI-121D02E69051,dimensions,dimensions,Height 77 mm; source field ‘הקף’ 161 mm,reported,SRC-EA77F3374BA8,MMS 997008712403005171
IBI-1255BB27ADF4,inscription_language,language,Mandaic,reported,SRC-72D809FB4249,text 094M; section pp. 103–146
IBI-12617DC13FC0,client,client,Wartan son of Miriai,reported,SRC-A84A167A5779,pp. 242–246
IBI-12617DC13FC0,inscription_language,language,Aramaic,reported,SRC-A84A167A5779,pp. 242–246
IBI-12617DC13FC0,text_purpose,ritual,Success in business,reported,SRC-A84A167A5779,pp. 242–246
IBI-1276CBE352E3,dating,dating,600–800 CE,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1276CBE352E3,dimensions,dimensions,Group components reportedly 170–185 mm × 60–70 mm; individual assignment unavailable,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1276CBE352E3,iconography,visual,Schematic central figure,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1276CBE352E3,inscription_language,language,Aramaic,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1276CBE352E3,material,material,Terracotta,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1276CBE352E3,provenance,provenance,Private London collection; previously South German private collection formed on the European art market during the 1980s–1990s,reported,SRC-62A4522F2585,"lot 1419, object 2 (centre)"
IBI-1288C462A766,catalogue_language_codes,language,heb,reported,SRC-7AACC01DCA72,MMS 997008712401905171
IBI-1288C462A766,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-7AACC01DCA72,MMS 997008712401905171
IBI-1288C462A766,dating,dating,400–899 CE,reported,SRC-7AACC01DCA72,MMS 997008712401905171
IBI-1288C462A766,dimensions,dimensions,Height 66 mm; source field ‘הקף’ 174 mm,reported,SRC-7AACC01DCA72,MMS 997008712401905171
IBI-12A92BD58AA2,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-10
IBI-12A92BD58AA2,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-10
IBI-12A92BD58AA2,findspot,provenance,"Found/Acquired: Iraq, South",reported,SRC-3D4B57D27A24,Related objects: 1886-0109-10
IBI-12A92BD58AA2,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-10
IBI-12A92BD58AA2,production_place,provenance,"Made in: Iraq, South",reported,SRC-3D4B57D27A24,Related objects: 1886-0109-10
IBI-12E9DEF48BE8,biblical_quotations,biblical_intertexts,"[""Deut. 6.4-9"", ""Deut. 11.13-14""]",reported,SRC-73C44B143A9D,"p. 159, distribution table, HS 3027"
IBI-12E9DEF48BE8,current_or_reported_collection,location,"Frau Professor Hilprecht Collection, Jena",reported,SRC-73C44B143A9D,"p. 159, distribution table, HS 3027"
