id,object_id,source_id,text_type,language,script,editor,locator,rights_status,content_status,content,access_citation,access_locator,access_url,access_status
TXT-00BE8F14150E,IBI-49D8C1227586,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 162, distribution table, Shaked 2015: 109-110",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 162, distribution table, Shaked 2015: 109-110",https://doi.org/10.11647/OBP.0305,available
TXT-056D935068B7,IBI-0BF39B9EA89F,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 113",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 113",https://doi.org/10.11647/OBP.0305,available
TXT-0644079A29FB,IBI-9E632A3F0295,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 155, distribution table, M 102",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 155, distribution table, M 102",https://doi.org/10.11647/OBP.0305,available
TXT-080BA6B9D6AA,IBI-80A2CB091A04,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 157, distribution table, JBA 31",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 157, distribution table, JBA 31",https://doi.org/10.11647/OBP.0305,available
TXT-0826E57BFD02,IBI-49D1BAB76E01,SRC-943673B56FB8,translation,English,,James A. Montgomery,"text 11 translation, printed pp. 170; PDF pp. 176",public_domain,included,"Salvation from Heaven for this Newanduch bath Kaphni, that she be saved (2) by the love of Heaven from the Lilith and the Tormentor. Amen. Amen. Again, fly and refrain (3) and remove from Newanduch b. K., the Lilith and the Tormentor and Fever and Barrenness (4) and Abortion; in the name of him who controls the Demons and Devils and Liliths, and in the name of “I-am-that-I-am.”

For the binding of (5) Bagdana, their king and ruler, the king of Demons and [Devils], the [great] ruler of Liliths. I adjure thee, Lilith Halbas, granddaughter of Lilith Zarni, [dwelling] in the house and dwelling of Newanduch b. K. and [plaguing] boys and girls, (7) that thou be smitten in the courses (?) of thy heart and with the lance of ..., who is powerful ... over you.

Behold I have written for thee (i. e. a divorce), and behold I have separated thee [from N. b. K. etc.], [like the Demons] (8) who write divorces for their wives, and do not return to them. Take thy divorce from Newanduch b. K. and do not appear to her, neither by night nor by day, and do not lie [with her]. And do not (9) kill her sons and daughters. In the name of Memintas (?) keeper of Habgezig (?). Yo, Yad, Yat, Yat, Yat. By the seal on which is carved and engraved the Ineffable Name, since the days of the world, the six days of creation.","Montgomery, James A. Aramaic Incantation Texts from Nippur. University Museum, Babylonian Section, Publications 3. Philadelphia, 1913.","text 11 translation, printed pp. 170; PDF pp. 176",https://archive.org/details/aramaicincantati00mont,available
TXT-084E67A8B31A,IBI-A11621D03F66,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 157, distribution table, JBA 67",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 157, distribution table, JBA 67",https://doi.org/10.11647/OBP.0305,available
TXT-089DEF9EC0AF,IBI-E2E80DC27E79,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, Isbell 35",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, Isbell 35",https://doi.org/10.11647/OBP.0305,available
TXT-09E27D32CF5B,IBI-A7A540CDFF87,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, Isbell 66",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, Isbell 66",https://doi.org/10.11647/OBP.0305,available
TXT-0C22B904A8D3,IBI-AE853E6EB337,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 156, distribution table, VA 2509",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 156, distribution table, VA 2509",https://doi.org/10.11647/OBP.0305,available
TXT-10391807F6E6,IBI-5A78EABCD168,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 155, distribution table, M 138",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 155, distribution table, M 138",https://doi.org/10.11647/OBP.0305,available
TXT-107AC4DF040F,IBI-A9469781DBBE,SRC-1B966F866CDF,translation,English,,C. D. Isbell,"Isbell 1975, bowl 22, p. 69",copyrighted,withheld_consult_the_edition,,"Center for Online Judaic Studies. ‘Aramaic Magic Bowl: The Expulsion of Lilith,’ citing C. D. Isbell, Corpus of the Aramaic Incantation Bowls (1975), bowl 22, p. 69; accessed 4 September 2026.","Isbell 1975, bowl 22, p. 69",https://cojs.org/aramaic_magic_bowl-_the_expulsion_of_lilith/,available
TXT-108E51920488,IBI-EAD314664C90,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 101",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 101",https://doi.org/10.11647/OBP.0305,available
TXT-10911EB84498,IBI-B205D4EC9A30,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 157, distribution table, JBA 15",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 157, distribution table, JBA 15",https://doi.org/10.11647/OBP.0305,available
TXT-1108F97B5555,IBI-85A9ED12421A,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 157, distribution table, JBA 55",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 157, distribution table, JBA 55",https://doi.org/10.11647/OBP.0305,available
TXT-126EB349BA6C,IBI-5632A258703A,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, IM 56544",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, IM 56544",https://doi.org/10.11647/OBP.0305,available
TXT-13502B101C25,IBI-586A5A88B7DC,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 153, distribution table, Isbell 12",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 153, distribution table, Isbell 12",https://doi.org/10.11647/OBP.0305,available
TXT-158E3A95C068,IBI-5F60BF45DDD7,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 155, distribution table, CAMIB 71",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 155, distribution table, CAMIB 71",https://doi.org/10.11647/OBP.0305,available
TXT-15B7174C261F,IBI-6A5B95130C25,SRC-4071AE0F749A,summary,English,,Incantation Bowl Index summary,pp. 215–230; newly published Davidovitz Collection bowl,unknown,included,A favor charm intended to obtain popularity and economic success for its client.,"Ford, James Nathan. “‘My Foes Loved Me’: A New Incantation Bowl for Popularity and Success.” Mehqarim be-Lashon 20 (2023): 215–230 (Hebrew).",pp. 215–230; newly published Davidovitz Collection bowl,https://cris.iucc.ac.il/en/publications/%D7%A9%D7%95%D7%A0%D7%90%D7%99%D7%99-%D7%90%D7%94%D7%91%D7%95%D7%A0%D7%99-%D7%A7%D7%A2%D7%A8%D7%AA-%D7%94%D7%A9%D7%91%D7%A2%D7%94-%D7%97%D7%93%D7%A9%D7%94-%D7%9C%D7%A4%D7%95%D7%A4%D7%95%D7%9C%D7%A8%D7%99%D7%95%D7%AA-%D7%95%D7%94%D7%A6%D7%9C%D7%97%D7%94/,partial
TXT-16014AEE31EE,IBI-C478C77AFCC6,SRC-24B0EC105BC9,summary,English,,Incantation Bowl Index summary,"text 2, pp. 198–201; BM 117877",open_license,included,Very fragmentary spell probably related to a dialogue between a magician and a demonic egg.,"Moriggi, Marco. “Relics of Syriac Magic: Another Syriac Bowl for Prwkzʿd br Kwmy and a Syriac Incantation Fragment in the British Museum.” Folia Orientalia 61 (2024): 193–202. https://doi.org/10.24425/for.2024.152391.","text 2, pp. 198–201; BM 117877",https://doi.org/10.24425/for.2024.152391,available
TXT-16B010342B7B,IBI-9AB5883DFA15,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, Isbell 42",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, Isbell 42",https://doi.org/10.11647/OBP.0305,available
TXT-16FE081FA88F,IBI-C4D30211498C,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, IM 212103",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, IM 212103",https://doi.org/10.11647/OBP.0305,available
TXT-170B0B28AA97,IBI-CDCC7E23EA8D,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 161, distribution table, T 27987",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 161, distribution table, T 27987",https://doi.org/10.11647/OBP.0305,available
TXT-175BB22827DA,IBI-4CDAFE6C01A3,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 103",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 103",https://doi.org/10.11647/OBP.0305,available
TXT-1A6EAC4A62BC,IBI-C8B0B8A4E26E,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 162, distribution table, Schwab 1891: 592",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 162, distribution table, Schwab 1891: 592",https://doi.org/10.11647/OBP.0305,available
TXT-1F0603B07BF2,IBI-E7EC27018B71,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 160, distribution table, MS 2053/7",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 160, distribution table, MS 2053/7",https://doi.org/10.11647/OBP.0305,available
TXT-1F3AD7613C9B,IBI-19E101F5D705,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, AMB 11",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, AMB 11",https://doi.org/10.11647/OBP.0305,available
TXT-2008DC3CDAFF,IBI-9864B55DD2CF,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, Isbell 55",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, Isbell 55",https://doi.org/10.11647/OBP.0305,available
TXT-25A500E13966,IBI-CD3CA4C7B203,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 154, distribution table, Isbell 50",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 154, distribution table, Isbell 50",https://doi.org/10.11647/OBP.0305,available
TXT-25BBE8EC4EF1,IBI-4AE5624CAB18,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 161, distribution table, T 15608",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 161, distribution table, T 15608",https://doi.org/10.11647/OBP.0305,available
TXT-2651558ECDBF,IBI-C2906E4D88F3,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 155, distribution table, CAMIB 40",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 155, distribution table, CAMIB 40",https://doi.org/10.11647/OBP.0305,available
TXT-283DB6F8098C,IBI-11FC2F150C46,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 73",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 73",https://doi.org/10.11647/OBP.0305,available
TXT-2A20CC634C78,IBI-A40CFF8CFA46,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 160, distribution table, MS 2053/159",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 160, distribution table, MS 2053/159",https://doi.org/10.11647/OBP.0305,available
TXT-2C11BDEE2B80,IBI-4500756E262F,SRC-943673B56FB8,translation,English,,James A. Montgomery,"text 12 translation, printed pp. 174-175; PDF pp. 180-181",public_domain,included,"Salvation from Heaven for Dadbeh bar Asmanduch and for Sarkoi (2) bath Dada his wife, and for their sons and daughters and their house (3) and their property, that they may have offspring and may live and be established and be preserved (4) from Demons and Devils and Plagues and Satans and Curses and Liliths and Tormentors, which may appear (5) to them. I adjure thee, the angel which descends from heaven—there being kneaded (something) in the shape of a horn, on which honey is poured—(6) the angel who does the will of his Lord and who walks upon the (throne-) steps of his Lord še’û, and who is praised in the heavens (7) še’û, and his praise is in earth semû;—they are filled with glory, who endure and keep pure since the days of eternity, and their feet (8) are not seen in their dances by the whole world, and they sit and stand in their place, blowing like the blast, lightening like the lightning. (9) These will frustrate and ban all Familiars and Countercharms and Necklace-spirits and Curses and Invocations and Knockings and Rites and Words and Demons (10) and Devils and Plagues and Liliths and Idol-spirits and Tormentors and everything whatsoever evil, that they shall flee and depart from Dadbeh b. A. and from Sarkoi (11) b. Dada his wife and from Honik and Yasmin and Kufithai and Mehduch and Abraham and Pannoi and Sili the children of Sarkoi and from their house and from (12) their property and from their dwelling, wherein they dwell, from this day and forever, in the name of Yhwh Sebaoth. Amen, Amen, Selah. “Yhwh keep thee from all evil, keep thy soul.”

Exterior

(13). Of the inner room, of the hall.","Montgomery, James A. Aramaic Incantation Texts from Nippur. University Museum, Babylonian Section, Publications 3. Philadelphia, 1913.","text 12 translation, printed pp. 174-175; PDF pp. 180-181",https://archive.org/details/aramaicincantati00mont,available
TXT-2CCE5A5FE8F4,IBI-69CFC1400A1D,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 155, distribution table, M 142",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 155, distribution table, M 142",https://doi.org/10.11647/OBP.0305,available
TXT-2FFE7621CC7E,IBI-90C14612734A,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 161, distribution table, Müller-Kessler 1994: B2",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 161, distribution table, Müller-Kessler 1994: B2",https://doi.org/10.11647/OBP.0305,available
TXT-322978D8C1EC,IBI-ABDE8A973358,SRC-943673B56FB8,translation,English,,James A. Montgomery,"text 20 translation, printed pp. 201; PDF pp. 207",public_domain,included,"Tardi bath Oni (2) Hormisdar Tardi. In the name of AAAAAA, exorcised and sealed (3) are the Demon and the Devil and the Satan and the Curse-spirit and the evil Liliths (4) which appear by night and appear by day, and appear (to) Tardi bath [Oni, etc.]. (5) In the name of Gabriel, Michael, and Rophiel. Amen, Amen, Amen, Amen, Hallelia, Selah. According to AAAAAA.","Montgomery, James A. Aramaic Incantation Texts from Nippur. University Museum, Babylonian Section, Publications 3. Philadelphia, 1913.","text 20 translation, printed pp. 201; PDF pp. 207",https://archive.org/details/aramaicincantati00mont,available
TXT-38224C3D66B4,IBI-F6ED61BF3D88,SRC-943673B56FB8,translation,English,,James A. Montgomery,"text 26 translation, printed pp. 209; PDF pp. 215",public_domain,included,"""Hear, Israel: YYYY our God is one YYYY."" ""According to the mouth of YYYY they encamped, and according to the mouth of YYYY they marched (2). The observance of YYYY they observed according to the word of Yhwh through Moses."" ""And YYYY said to Satan: YYYY rebuke (3) thee, Satan, YYYY rebuke thee, who chose Jerusalem. Is not this a brand plucked from the fire?""

Again, bound and held art thou, (4) evil Spirit, and mighty Lilith, that thou appear not to Berik-Yahbeh bar Maine and this Ispandarmed bath H..dora, (5) neither by day nor by night, nor at any evening or morning, nor at any time whatsoever, nor at any seasons whatsoever. But flee (6) from their presence and take thy divorce and thy separation and thy writ of dismissal. [I have divorced] thee, [even as demons write] divorces for their wives and return not (to them). (7, 8) ...","Montgomery, James A. Aramaic Incantation Texts from Nippur. University Museum, Babylonian Section, Publications 3. Philadelphia, 1913.","text 26 translation, printed pp. 209; PDF pp. 215",https://archive.org/details/aramaicincantati00mont,available
TXT-38AC53C83E75,IBI-160D40AE5C30,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 160, distribution table, MS 1927/9",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 160, distribution table, MS 1927/9",https://doi.org/10.11647/OBP.0305,available
TXT-3E1804061592,IBI-3A55DF064E39,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 161, distribution table, T 28001",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 161, distribution table, T 28001",https://doi.org/10.11647/OBP.0305,available
TXT-3E30FFF9E19F,IBI-12E9DEF48BE8,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, HS 3027",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, HS 3027",https://doi.org/10.11647/OBP.0305,available
TXT-427A42CEB660,IBI-8516931DE44E,SRC-4955445F0A7A,translation,English,,C. D. Isbell,"Isbell 1975, bowl 23, pp. 71–72",copyrighted,withheld_consult_the_edition,,"Center for Online Judaic Studies. ‘Aramaic Magic Bowl: The Protection of the Family,’ citing C. D. Isbell, Corpus of the Aramaic Incantation Bowls (1975), bowl 23, pp. 71–72; accessed 4 September 2026.","Isbell 1975, bowl 23, pp. 71–72",https://cojs.org/aramaic_magic_bowl-_the_protection_of_the_family/,available
TXT-436F40C8AB38,IBI-AF04A429BAE6,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, Aaron E",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, Aaron E",https://doi.org/10.11647/OBP.0305,available
TXT-440D21790760,IBI-9CDD9096F957,SRC-C5AA2D8C1284,summary,English,,Incantation Bowl Index summary,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40,unknown,included,"Protective spell for Ardoi son of Kirkshidukh, invoking angelic and divine authority against demons and harmful beings; includes Zechariah 3:2.","University of Edinburgh, Jewish Non-Jewish Relations, ‘Jewish Aramaic Incantation Bowls,’ primary-source guide, accessed 4 September 2026.",illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40,,available
TXT-4580CE82B0C0,IBI-EB3CA24423AE,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, IM 212092",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, IM 212092",https://doi.org/10.11647/OBP.0305,available
TXT-4673AA342F32,IBI-11735829BDED,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 87",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 87",https://doi.org/10.11647/OBP.0305,available
TXT-46C616D62E15,IBI-C3B04E20C369,SRC-943673B56FB8,translation,English,,James A. Montgomery,"text 10 translation, printed pp. 165; PDF pp. 171",public_domain,included,"This amulet is for the salvation of this Newanduch bath Kaphni, and Kaphni her husband bar Sarkoi, and Zadoi her son, and her house and her whole threshold, in the name of Yah, Yahu, Ah, ... (2) Sealed, and countersealed are this house and this threshold ... in the name of LLZRyon and Sabiel and Gabriel and Eliel ... (3) And sealed are these, Zadoi and Newanduch, with that seal with which the First Adam sealed Seth his son and he was preserved from Demons (4) and Devils and Tormentors and Satans. Again sealed and countersealed are these, the son of Sarkoi and Newanduch his wife b. (5) K. and Zadoi her son, with that seal with which Noah sealed the ark from the waters of the Deluge. (6) And may they fly and cease and go forth and remove from them and from their house and their abode and their bed-chamber, from this day and forever.","Montgomery, James A. Aramaic Incantation Texts from Nippur. University Museum, Babylonian Section, Publications 3. Philadelphia, 1913.","text 10 translation, printed pp. 165; PDF pp. 171",https://archive.org/details/aramaicincantati00mont,available
TXT-47D066DF23A2,IBI-967FFF92E37F,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 158, distribution table, JBA 116",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 158, distribution table, JBA 116",https://doi.org/10.11647/OBP.0305,available
TXT-49BF92F67FDD,IBI-77314E5A3199,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 159, distribution table, IM 9736",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 159, distribution table, IM 9736",https://doi.org/10.11647/OBP.0305,available
TXT-4A2B4F981C0C,IBI-D97F4DC17DD3,SRC-73C44B143A9D,summary,English,,Daniel James Waller,"p. 162, distribution table, Ford/Ten-Ami 2012",open_license,withheld_consult_the_edition,,"Waller, Daniel James, with contributions by Dorota Molin. The Bible in the Bowls: A Catalogue of Biblical Quotations in Published Jewish Babylonian Aramaic Magic Bowls. Cambridge: Open Book Publishers, 2022. DOI: 10.11647/OBP.0305.","p. 162, distribution table, Ford/Ten-Ami 2012",https://doi.org/10.11647/OBP.0305,available
