identity_id,canonical_object_id,member_ids,display_name,record_status,member_count,source_count,appearance_count,completeness_score,content_completeness,reading_score
IDENT-57E8D820C43C,IBI-57E8D820C43C,"[""IBI-57E8D820C43C""]",British Museum 131668: incantation bowl,probable,1,1,1,3,0,0
IDENT-57F722D9620A,IBI-57F722D9620A,"[""IBI-57F722D9620A""]",Apotropaic index FWG,candidate,1,1,1,0,0,0
IDENT-583417FC78CB,IBI-583417FC78CB,"[""IBI-583417FC78CB""]",Penn B2928: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-586A5A88B7DC,IBI-5C355EF43D8D,"[""IBI-586A5A88B7DC"", ""IBI-5C355EF43D8D"", ""IBI-B3482BD0CA0B"", ""IBI-B671F57193BF""]",CBS 9013,probable,4,4,4,7,3,8
IDENT-58B777C45C40,IBI-58B777C45C40,"[""IBI-58B777C45C40""]",Schøyen MS 1927/37 (context citation),candidate,1,1,1,1,1,1
IDENT-597290DEB8C3,IBI-CF631FD80A2E,"[""IBI-597290DEB8C3"", ""IBI-CF631FD80A2E""]",CBS 16101,probable,2,2,2,5,0,2
IDENT-5A3C52509B4D,IBI-5A3C52509B4D,"[""IBI-5A3C52509B4D""]",NLI incantation bowl 54 (Ms. Heb. 9467.26),confirmed,1,1,1,4,0,0
IDENT-5A650FB631EB,IBI-5A650FB631EB,"[""IBI-5A650FB631EB""]",Penn B6339: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-5A68C5918142,IBI-5A68C5918142,"[""IBI-5A68C5918142""]",British Museum 108821: incantation bowl,probable,1,1,1,3,0,0
IDENT-5A78EABCD168,IBI-5A78EABCD168,"[""IBI-5A78EABCD168""]",M 138,probable,1,1,1,2,1,1
IDENT-5AE22A5683A5,IBI-5AE22A5683A5,"[""IBI-5AE22A5683A5""]",NLI incantation bowl 10 (Ms. Heb. 9467.36),confirmed,1,1,1,4,0,0
IDENT-5B1343517775,IBI-5B1343517775,"[""IBI-5B1343517775"", ""IBI-5F31615726F1"", ""IBI-A8470A9AD28F"", ""IBI-BFAC7CA37B96""]",CBS 2945,probable,4,4,4,6,4,9
IDENT-5B32B54C7F0C,IBI-5B32B54C7F0C,"[""IBI-5B32B54C7F0C""]",NLI incantation bowl 187 (Ms. Heb. 9467.150),confirmed,1,1,1,4,0,0
IDENT-5B7219F61A21,IBI-5B7219F61A21,"[""IBI-5B7219F61A21""]",Penn B6343: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5B8A457394DA,IBI-5B8A457394DA,"[""IBI-5B8A457394DA""]",079M,probable,1,1,1,1,0,0
IDENT-5B8AA7831836,IBI-5B8AA7831836,"[""IBI-5B8AA7831836""]",NLI incantation bowl 102 (Ms. Heb. 9467.96),confirmed,1,1,1,4,0,0
IDENT-5BA864A5AA3B,IBI-7705A74EC455,"[""IBI-5BA864A5AA3B"", ""IBI-7705A74EC455"", ""IBI-AD36E9223E31""]",CAMIB 72,probable,3,3,3,2,2,1
IDENT-5BD2C1B41501,IBI-5BD2C1B41501,"[""IBI-5BD2C1B41501""]",Kedem Auction 32 lot 154,candidate,1,1,1,5,1,3
IDENT-5C02510AF065,IBI-5C02510AF065,"[""IBI-5C02510AF065""]",Apotropaic index Ellis2,candidate,1,1,1,0,0,0
IDENT-5C4F91E6067E,IBI-5C4F91E6067E,"[""IBI-5C4F91E6067E""]",NLI incantation bowl 172 (Ms. Heb. 9467.89),confirmed,1,1,1,4,0,0
IDENT-5C8B8D7464F2,IBI-5C8B8D7464F2,"[""IBI-5C8B8D7464F2""]",Apotropaic index AMBB6,candidate,1,1,1,0,0,0
IDENT-5D08E0461F30,IBI-5D08E0461F30,"[""IBI-5D08E0461F30""]",Iraq Museum 114986 / Nippur 18N97,confirmed,1,1,1,6,1,1
IDENT-5DF7F023CE35,IBI-5DF7F023CE35,"[""IBI-5DF7F023CE35""]",Schøyen MS 2053/38 (context citation),candidate,1,1,1,1,1,1
IDENT-5E1534581648,IBI-5E1534581648,"[""IBI-5E1534581648""]",Penn 85-48-904: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5E32D964D468,IBI-5E32D964D468,"[""IBI-5E32D964D468""]",InscriptiFact dataset 15260317,candidate,1,1,1,4,0,0
IDENT-5E45A166A621,IBI-5E45A166A621,"[""IBI-5E45A166A621""]",Penn B16059: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5E480A6DF9A3,IBI-5E480A6DF9A3,"[""IBI-5E480A6DF9A3""]",Penn B16049: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5EA30AAE087E,IBI-5EA30AAE087E,"[""IBI-5EA30AAE087E""]",NLI incantation bowl 12 (Ms. Heb. 9467.45),confirmed,1,1,1,4,0,0
IDENT-5ECA91207942,IBI-5ECA91207942,"[""IBI-5ECA91207942""]",Hilprecht Collection HS 3014,confirmed,1,1,1,4,0,0
IDENT-5EFBFD3ADE74,IBI-5EFBFD3ADE74,"[""IBI-5EFBFD3ADE74""]",British Museum 117879: incantation bowl,probable,1,1,1,3,0,0
IDENT-5EFFC55984C7,IBI-5EFFC55984C7,"[""IBI-5EFFC55984C7""]",Penn B825: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5F0220831F74,IBI-5F0220831F74,"[""IBI-5F0220831F74""]",Penn 85-48-917: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-5F336B91D4C4,IBI-63D2D8082D09,"[""IBI-5F336B91D4C4"", ""IBI-63D2D8082D09""]",VA 3854,probable,2,2,2,2,1,1
IDENT-5F62830AF613,IBI-5F62830AF613,"[""IBI-5F62830AF613""]",Apotropaic index MS2053/36,candidate,1,1,1,0,0,0
IDENT-5FCC4322461F,IBI-F6ED61BF3D88,"[""IBI-5FCC4322461F"", ""IBI-B86B9878F345"", ""IBI-E2E80DC27E79"", ""IBI-F6ED61BF3D88""]",CBS 3997,probable,4,4,4,7,3,8
IDENT-5FEA632C514C,IBI-5FEA632C514C,"[""IBI-5FEA632C514C""]",Isbell 33,probable,1,1,1,1,1,1
IDENT-5FF17F04C265,IBI-5FF17F04C265,"[""IBI-5FF17F04C265""]",091M,probable,1,1,1,1,0,0
IDENT-6005503283A5,IBI-B6246E14776E,"[""IBI-6005503283A5"", ""IBI-97EA83DC09F6"", ""IBI-B6246E14776E""]",CBS 2916,probable,3,3,3,7,2,7
IDENT-607F5A5A80C9,IBI-607F5A5A80C9,"[""IBI-607F5A5A80C9""]",Penn B9002: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-60A39530F497,IBI-60A39530F497,"[""IBI-60A39530F497""]",Apotropaic index Mous112,candidate,1,1,1,0,0,0
IDENT-60A67A350134,IBI-60A67A350134,"[""IBI-60A67A350134""]",JBA 65,probable,1,1,1,2,1,1
IDENT-60CEFE849F9D,IBI-60CEFE849F9D,"[""IBI-60CEFE849F9D""]",NLI incantation bowl 23 (Ms. Heb. 9467.90),confirmed,1,1,1,4,0,0
IDENT-6125E2675488,IBI-BCF1D44D0968,"[""IBI-6125E2675488"", ""IBI-BCF1D44D0968""]",064A,probable,2,2,2,1,1,0
IDENT-61855D47B725,IBI-61855D47B725,"[""IBI-61855D47B725""]",NLI incantation bowl 36 (Ms. Heb. 9467.142),confirmed,1,1,1,4,0,0
IDENT-618DB7091347,IBI-618DB7091347,"[""IBI-618DB7091347""]",NLI incantation bowl 195 (Ms. Heb. 9467.182),confirmed,1,1,1,4,0,0
IDENT-61A4EA30B2D4,IBI-61A4EA30B2D4,"[""IBI-61A4EA30B2D4""]",Penn B6336: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-61A96A00B7B1,IBI-61A96A00B7B1,"[""IBI-61A96A00B7B1"", ""IBI-CBE25247586E""]",JBA 11,probable,2,2,2,2,1,1
IDENT-61CFB166EF10,IBI-61CFB166EF10,"[""IBI-61CFB166EF10"", ""IBI-E7FD7B539EF2""]",Iraq Museum IM 9726,probable,2,2,2,5,1,1
IDENT-6205B2E61A71,IBI-6205B2E61A71,"[""IBI-6205B2E61A71""]",British Museum 91746: incantation bowl,probable,1,1,1,3,0,0
IDENT-620A239DAA70,IBI-620A239DAA70,"[""IBI-620A239DAA70"", ""IBI-6290A5A4DDFB""]",Schøyen MS 2053/156 (context citation),candidate,2,2,2,1,1,1
IDENT-627E5C646C5B,IBI-627E5C646C5B,"[""IBI-627E5C646C5B""]",Penn B2982: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-62DA4A36AF2B,IBI-62DA4A36AF2B,"[""IBI-62DA4A36AF2B""]",Penn B2970: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-62F30A57A7A0,IBI-62F30A57A7A0,"[""IBI-62F30A57A7A0""]",NLI incantation bowl 19 (Ms. Heb. 9467.73),confirmed,1,1,1,4,0,0
IDENT-62F5934FB165,IBI-62F5934FB165,"[""IBI-62F5934FB165""]",Iraq Museum IM 91-100147,confirmed,1,1,1,4,3,2
IDENT-632C69FF10F4,IBI-632C69FF10F4,"[""IBI-632C69FF10F4""]",Penn B8836: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-6364E0AD56A8,IBI-6364E0AD56A8,"[""IBI-6364E0AD56A8""]",077M,probable,1,1,1,1,0,0
IDENT-63793B0DDEBD,IBI-63793B0DDEBD,"[""IBI-63793B0DDEBD""]",British Museum 108818: incantation bowl,probable,1,1,1,3,0,0
IDENT-638A4565DB08,IBI-638A4565DB08,"[""IBI-638A4565DB08""]",NLI incantation bowl 71 (Ms. Heb. 9467.112),confirmed,1,1,1,4,0,0
IDENT-63BF471B795C,IBI-63BF471B795C,"[""IBI-63BF471B795C""]","British Museum 1980,0415.31.l: incantation bowl",probable,1,1,1,3,0,0
IDENT-63C66E7DD4EA,IBI-63C66E7DD4EA,"[""IBI-63C66E7DD4EA""]",NLI incantation bowl 83 (Ms. Heb. 9467.152),confirmed,1,1,1,4,0,0
IDENT-63D659859D54,IBI-63D659859D54,"[""IBI-63D659859D54""]",Moussaieff M163,probable,1,1,1,2,4,2
IDENT-63DC1A6B27EF,IBI-CEC11D2DBB44,"[""IBI-63DC1A6B27EF"", ""IBI-9CDA1C6324E4"", ""IBI-CEC11D2DBB44""]",CBS 8695,probable,3,3,3,6,2,2
IDENT-643AF1B799FD,IBI-643AF1B799FD,"[""IBI-643AF1B799FD""]",British Museum 117883: incantation bowl,probable,1,1,1,3,0,0
IDENT-644F03502EC4,IBI-644F03502EC4,"[""IBI-644F03502EC4""]",Penn B2983: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-64889DD64911,IBI-64889DD64911,"[""IBI-64889DD64911""]",Penn B6347: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-64FAFD2BE47A,IBI-64FAFD2BE47A,"[""IBI-64FAFD2BE47A""]",NLI incantation bowl 7 (Ms. Heb. 9467.19),confirmed,1,1,1,4,0,0
IDENT-653C0F4DAF6F,IBI-653C0F4DAF6F,"[""IBI-653C0F4DAF6F"", ""IBI-878D276D0136""]",JBA 42,probable,2,2,2,2,1,1
IDENT-65643BBAF2D8,IBI-65643BBAF2D8,"[""IBI-65643BBAF2D8""]",British Museum 103361: incantation bowl,probable,1,1,1,3,0,0
IDENT-65A488C5A931,IBI-65A488C5A931,"[""IBI-65A488C5A931""]",Penn B16045: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-664456D75E41,IBI-664456D75E41,"[""IBI-664456D75E41""]",State Hermitage Museum S-444,confirmed,1,1,1,3,1,1
IDENT-6660773386B7,IBI-6660773386B7,"[""IBI-6660773386B7""]",Penn 85-48-908: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-66700DA0DFDA,IBI-66700DA0DFDA,"[""IBI-66700DA0DFDA""]",Christie's London 1974 Hera auction lot 348,probable,1,1,1,8,3,8
IDENT-66B8C4ED718F,IBI-66B8C4ED718F,"[""IBI-66B8C4ED718F""]",Penn B6365: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-66B8FD91B8A4,IBI-66B8FD91B8A4,"[""IBI-66B8FD91B8A4""]",Penn B2973: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-66C56F42A195,IBI-66C56F42A195,"[""IBI-66C56F42A195""]",Penn B9003: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-677C9AD3E7E9,IBI-677C9AD3E7E9,"[""IBI-677C9AD3E7E9""]",NLI incantation bowl 56 (Ms. Heb. 9467.35),confirmed,1,1,1,4,0,0
IDENT-6788A84FE8CA,IBI-6788A84FE8CA,"[""IBI-6788A84FE8CA""]",Nippur 18N21,confirmed,1,1,1,3,0,0
IDENT-67A46456293B,IBI-67A46456293B,"[""IBI-67A46456293B"", ""IBI-D23DBA217AEB""]",CBS 8826,probable,2,2,2,4,0,2
IDENT-67A5D26A58C9,IBI-67A5D26A58C9,"[""IBI-67A5D26A58C9""]",Penn B2985: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-67DA4B9D3E9D,IBI-67DA4B9D3E9D,"[""IBI-67DA4B9D3E9D""]",Penn B16079: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-67E68F81FE63,IBI-67E68F81FE63,"[""IBI-67E68F81FE63""]",Apotropaic index GorI,candidate,1,1,1,0,0,0
IDENT-67FD2257910F,IBI-67FD2257910F,"[""IBI-67FD2257910F""]",Apotropaic index Mous50,candidate,1,1,1,0,0,0
IDENT-68042E5AC552,IBI-68042E5AC552,"[""IBI-68042E5AC552""]",Apotropaic index MS2053/209,candidate,1,1,1,0,0,0
IDENT-683DEE5EB7BA,IBI-683DEE5EB7BA,"[""IBI-683DEE5EB7BA""]",122Ps,probable,1,1,1,1,0,0
IDENT-686F34EE247B,IBI-686F34EE247B,"[""IBI-686F34EE247B""]",NLI incantation bowl 16 (Ms. Heb. 9467.61),confirmed,1,1,1,4,0,0
IDENT-68A32545462E,IBI-68A32545462E,"[""IBI-68A32545462E""]",M 6,probable,1,1,1,2,1,1
IDENT-68D0AE18B550,IBI-68D0AE18B550,"[""IBI-68D0AE18B550""]",NLI incantation bowl 110 (Ms. Heb. 9467.42),confirmed,1,1,1,4,0,0
IDENT-6918D270707A,IBI-6918D270707A,"[""IBI-6918D270707A""]",JBA 09,probable,1,1,1,2,1,1
IDENT-69255EEE1854,IBI-69255EEE1854,"[""IBI-69255EEE1854""]",Heritage Auctions 2008 lot 98083,candidate,1,1,1,6,1,2
IDENT-692F8E9AEF80,IBI-692F8E9AEF80,"[""IBI-692F8E9AEF80""]",Apotropaic index Gor10,candidate,1,1,1,0,0,0
IDENT-69947100356A,IBI-9C3EE339378D,"[""IBI-69947100356A"", ""IBI-9C3EE339378D"", ""IBI-F98B752368B9""]",British Museum 91716: incantation bowl,probable,3,4,4,6,2,1
IDENT-69BD5A4C197B,IBI-69BD5A4C197B,"[""IBI-69BD5A4C197B""]",NLI incantation bowl 74 (Ms. Heb. 9467.124),confirmed,1,1,1,4,0,0
IDENT-69CDF063CE1C,IBI-69CDF063CE1C,"[""IBI-69CDF063CE1C""]",British Museum 117872: incantation bowl,probable,1,1,1,3,0,0
IDENT-69CFC1400A1D,IBI-69CFC1400A1D,"[""IBI-69CFC1400A1D""]",M 142,probable,1,1,1,2,1,1
IDENT-69D6B3739EA2,IBI-69D6B3739EA2,"[""IBI-69D6B3739EA2""]",Penn B16012: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-6A24B33718DB,IBI-88505642BE2E,"[""IBI-6A24B33718DB"", ""IBI-88505642BE2E""]",044A,probable,2,2,2,1,1,0
IDENT-6A3D928A2501,IBI-6A3D928A2501,"[""IBI-6A3D928A2501""]",Hilprecht Collection HS 3029,confirmed,1,1,1,4,0,0
IDENT-6A5B95130C25,IBI-6A5B95130C25,"[""IBI-6A5B95130C25""]",Davidovitz popularity-and-success bowl,probable,1,1,1,2,1,4
IDENT-6A898071715D,IBI-6A898071715D,"[""IBI-6A898071715D""]",Apotropaic index MSFB27,candidate,1,1,1,0,0,0
IDENT-6A9034D26F19,IBI-6A9034D26F19,"[""IBI-6A9034D26F19""]",NLI incantation bowl 58 (Ms. Heb. 9467.52),confirmed,1,1,1,4,0,0
IDENT-6AB1C3C19294,IBI-6AB1C3C19294,"[""IBI-6AB1C3C19294""]",British Museum Rm-III.29-30: incantation bowl,probable,1,1,1,3,0,0
IDENT-6ADE7D036DA0,IBI-6ADE7D036DA0,"[""IBI-6ADE7D036DA0""]",British Museum 91777: incantation bowl,probable,1,1,1,3,0,0
IDENT-6AE031E07D30,IBI-6AE031E07D30,"[""IBI-6AE031E07D30""]",100M,probable,1,1,1,1,0,0
IDENT-6AEF476E4E4C,IBI-6AEF476E4E4C,"[""IBI-6AEF476E4E4C""]",InscriptiFact dataset 110214169,candidate,1,1,1,4,0,0
IDENT-6B180132497C,IBI-6B180132497C,"[""IBI-6B180132497C""]",LMU incantation bowl project component 4,candidate,1,1,1,3,0,0
IDENT-6B9FC4A844C6,IBI-6B9FC4A844C6,"[""IBI-6B9FC4A844C6""]",NLI incantation bowl 212 (Ms. Heb. 9467.22),confirmed,1,1,1,4,0,0
IDENT-6BBB445849BC,IBI-AA3FC953DA0F,"[""IBI-6BBB445849BC"", ""IBI-AA3FC953DA0F""]",028A,probable,2,2,2,1,0,0
IDENT-6BE6D619D1CF,IBI-B6711673FBFD,"[""IBI-6BE6D619D1CF"", ""IBI-B6711673FBFD""]",012A,probable,2,2,2,1,1,0
IDENT-6BEC680B1365,IBI-6BEC680B1365,"[""IBI-6BEC680B1365""]",M154,probable,1,1,1,3,3,2
IDENT-6BFAD1AD6664,IBI-6BFAD1AD6664,"[""IBI-6BFAD1AD6664""]",JNF 125,probable,1,1,1,1,2,1
IDENT-6C27E5474140,IBI-6C27E5474140,"[""IBI-6C27E5474140""]",Penn B16052: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-6C8ABCC45C7C,IBI-6C8ABCC45C7C,"[""IBI-6C8ABCC45C7C""]",Hilprecht Collection HS 3036,confirmed,1,1,1,4,0,0
IDENT-6CCE263ECF3D,IBI-6CCE263ECF3D,"[""IBI-6CCE263ECF3D""]",NLI incantation bowl 93 (Ms. Heb. 9467.192),confirmed,1,1,1,4,0,0
IDENT-6CD6137EB7E6,IBI-6CD6137EB7E6,"[""IBI-6CD6137EB7E6""]",092M,probable,1,1,1,1,0,0
IDENT-6CF4D7A637A1,IBI-6CF4D7A637A1,"[""IBI-6CF4D7A637A1""]",NLI incantation bowl 17 (Ms. Heb. 9467.65),confirmed,1,1,1,4,0,0
IDENT-6CF4E4167D3E,IBI-6CF4E4167D3E,"[""IBI-6CF4E4167D3E""]",Apotropaic index GorB,candidate,1,1,1,0,0,0
IDENT-6D8EB3072104,IBI-6D8EB3072104,"[""IBI-6D8EB3072104""]",NLI incantation bowl 67 (Ms. Heb. 9467.80),confirmed,1,1,1,4,0,0
IDENT-6DC11F8D3494,IBI-6DC11F8D3494,"[""IBI-6DC11F8D3494""]",Apotropaic index MS2053/280,candidate,1,2,2,0,2,0
IDENT-6E39509C0A3D,IBI-6E39509C0A3D,"[""IBI-6E39509C0A3D""]",132Ps,probable,1,1,1,1,0,0
IDENT-6E4DCD510E4B,IBI-6E4DCD510E4B,"[""IBI-6E4DCD510E4B""]",JNF 152,probable,1,1,1,1,2,1
IDENT-6E91E5BC2104,IBI-6E91E5BC2104,"[""IBI-6E91E5BC2104""]",NLI incantation bowl 170 (Ms. Heb. 9467.81),confirmed,1,1,1,4,0,0
IDENT-6ECF7BBA5A74,IBI-6ECF7BBA5A74,"[""IBI-6ECF7BBA5A74""]",NLI incantation bowl 45 (Ms. Heb. 9467.179),confirmed,1,1,1,4,0,0
IDENT-6EDBD224265D,IBI-6EDBD224265D,"[""IBI-6EDBD224265D"", ""IBI-8ADDEA9CC8CC"", ""IBI-92B15B350110""]",BM 91776,probable,3,3,3,2,2,2
IDENT-6EDC36067929,IBI-6EDC36067929,"[""IBI-6EDC36067929""]",NLI incantation bowl 32 (Ms. Heb. 9467.126),confirmed,1,1,1,4,0,0
IDENT-6F09DFD10EC4,IBI-6F09DFD10EC4,"[""IBI-6F09DFD10EC4""]",British Museum 127397: incantation bowl,probable,1,1,1,3,0,0
IDENT-6F17044971CD,IBI-6F17044971CD,"[""IBI-6F17044971CD""]",Hilprecht Collection HS 3067 fragment,confirmed,1,1,1,4,1,0
IDENT-6F29DE6CB2A3,IBI-6F29DE6CB2A3,"[""IBI-6F29DE6CB2A3""]",Penn B9004: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-6F774DF56560,IBI-D2935A468C4F,"[""IBI-6F774DF56560"", ""IBI-D2935A468C4F""]",070A,probable,2,2,2,1,1,0
IDENT-6F7988CFF562,IBI-6F7988CFF562,"[""IBI-6F7988CFF562""]",083M,probable,1,1,1,1,0,0
IDENT-6F91666B40A7,IBI-B8793C833977,"[""IBI-6F91666B40A7"", ""IBI-B8793C833977""]",046A,probable,2,2,2,1,1,0
IDENT-6F96AEDF4945,IBI-6F96AEDF4945,"[""IBI-6F96AEDF4945""]",Schøyen MS 2053/1 (context citation),candidate,1,1,1,1,1,1
IDENT-6F98412BF44D,IBI-6F98412BF44D,"[""IBI-6F98412BF44D""]",VA 2416,probable,1,1,1,2,1,1
IDENT-6FA7E982BF0B,IBI-6FA7E982BF0B,"[""IBI-6FA7E982BF0B""]",NLI incantation bowl 69 (Ms. Heb. 9467.17),confirmed,1,1,1,4,0,0
IDENT-6FABD77BF235,IBI-6FABD77BF235,"[""IBI-6FABD77BF235""]",British Museum 102581: incantation bowl,probable,1,1,1,3,0,0
IDENT-6FF335082D5F,IBI-77314E5A3199,"[""IBI-6FF335082D5F"", ""IBI-77314E5A3199"", ""IBI-A6D92692DBC3""]",IM 9736,probable,3,3,3,2,4,2
IDENT-707CAB497217,IBI-707CAB497217,"[""IBI-707CAB497217""]",British Museum 102584: incantation bowl,probable,1,1,1,3,0,0
IDENT-70A33619FA7E,IBI-70A33619FA7E,"[""IBI-70A33619FA7E""]",Penn B8702: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-70CE0F40E409,IBI-70CE0F40E409,"[""IBI-70CE0F40E409""]",Penn B2977: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-70F13CE9430F,IBI-70F13CE9430F,"[""IBI-70F13CE9430F""]",NLI incantation bowl 60 (Ms. Heb. 9467.68),confirmed,1,1,1,4,0,0
IDENT-71268FC381A8,IBI-71268FC381A8,"[""IBI-71268FC381A8""]",Penn B6335: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-71275D19F5D2,IBI-F2C28856C4B8,"[""IBI-71275D19F5D2"", ""IBI-F2C28856C4B8""]",Artemis Gallery item 153273 — Bidsquare 1675202,candidate,2,2,2,6,1,3
IDENT-719DCF8C9757,IBI-719DCF8C9757,"[""IBI-719DCF8C9757""]",NLI incantation bowl 50 (Ms. Heb. 9467.199),confirmed,1,1,1,4,0,0
IDENT-7221ABC87DD6,IBI-7221ABC87DD6,"[""IBI-7221ABC87DD6""]",NLI incantation bowl 81 (Ms. Heb. 9467.144),confirmed,1,1,1,4,0,0
IDENT-724AC11312AB,IBI-724AC11312AB,"[""IBI-724AC11312AB""]",Royal Ontario Museum DA 4,confirmed,1,1,1,4,2,4
IDENT-72719DB2F6BE,IBI-72719DB2F6BE,"[""IBI-72719DB2F6BE""]",NLI incantation bowl 104 (Ms. Heb. 9467.13),confirmed,1,1,1,4,0,0
IDENT-72847F594F9C,IBI-72847F594F9C,"[""IBI-72847F594F9C""]",MS 1928/54,probable,1,1,1,3,0,0
IDENT-72871546D7BB,IBI-72871546D7BB,"[""IBI-72871546D7BB""]",NLI incantation bowl 211 (Ms. Heb. 9467.14),confirmed,1,1,1,4,0,0
IDENT-72C2FEA80E01,IBI-72C2FEA80E01,"[""IBI-72C2FEA80E01""]",Penn B9018: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-72FEFF11F8A7,IBI-72FEFF11F8A7,"[""IBI-72FEFF11F8A7""]",Penn B16044: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-730F26F11354,IBI-730F26F11354,"[""IBI-730F26F11354""]",NLI incantation bowl 40 (Ms. Heb. 9467.159),confirmed,1,1,1,4,0,0
IDENT-73216B6C3FD7,IBI-73216B6C3FD7,"[""IBI-73216B6C3FD7""]",NLI incantation bowl 94 (Ms. Heb. 9467.196),confirmed,1,1,1,4,0,0
IDENT-73425D0E99C6,IBI-73425D0E99C6,"[""IBI-73425D0E99C6""]",Schøyen MS 2053/238 (context citation),candidate,1,1,1,1,1,1
IDENT-7346BB53B72D,IBI-7346BB53B72D,"[""IBI-7346BB53B72D""]",British Museum 103359: incantation bowl,probable,1,1,1,3,0,0
IDENT-7394BFD7A73B,IBI-7394BFD7A73B,"[""IBI-7394BFD7A73B""]",Iraq Museum IM 76106 / Nippur 11 N78,probable,1,1,1,3,0,0
IDENT-7395CFCC8BBD,IBI-7395CFCC8BBD,"[""IBI-7395CFCC8BBD""]",NLI incantation bowl 76 (Ms. Heb. 9467.116),confirmed,1,1,1,4,0,0
IDENT-73D2DAE13663,IBI-73D2DAE13663,"[""IBI-73D2DAE13663"", ""IBI-A51969D3CFF7""]",069A,probable,2,2,2,1,1,0
IDENT-740D6F751B98,IBI-C01989E5879E,"[""IBI-740D6F751B98"", ""IBI-C01989E5879E""]",050A,probable,2,2,2,1,1,0
IDENT-74625165CE1F,IBI-74625165CE1F,"[""IBI-74625165CE1F"", ""IBI-A96694F1191E"", ""IBI-C6C1AF3BCF87""]",CBS 16009,probable,3,3,3,7,2,7
IDENT-7483C18A7D30,IBI-7483C18A7D30,"[""IBI-7483C18A7D30""]","British Museum 1980,0415.31.e: incantation bowl",probable,1,1,1,3,0,0
IDENT-74947CF1C998,IBI-A19B58EBBBA9,"[""IBI-74947CF1C998"", ""IBI-A19B58EBBBA9""]",031A,probable,2,2,2,1,1,0
IDENT-74D92579EF70,IBI-74D92579EF70,"[""IBI-74D92579EF70""]",Penn B16011: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-7575F61C0341,IBI-7575F61C0341,"[""IBI-7575F61C0341""]",Penn B6342: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-75FA7EAA1BF4,IBI-75FA7EAA1BF4,"[""IBI-75FA7EAA1BF4""]",Penn B2944: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-762F23251BD0,IBI-762F23251BD0,"[""IBI-762F23251BD0""]",Apotropaic index IM9737,candidate,1,1,1,0,0,0
IDENT-763438F34FF1,IBI-763438F34FF1,"[""IBI-763438F34FF1""]",Apotropaic index MS1927/5,candidate,1,1,1,0,0,0
IDENT-765368D92A2B,IBI-765368D92A2B,"[""IBI-765368D92A2B""]",Apotropaic index Mous149,candidate,1,1,1,0,0,0
IDENT-766C8AAE7C05,IBI-766C8AAE7C05,"[""IBI-766C8AAE7C05""]",135Ps,probable,1,1,1,1,0,0
IDENT-76A1BD1CA1A4,IBI-76A1BD1CA1A4,"[""IBI-76A1BD1CA1A4""]",Penn B16002: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-76B1288C73F4,IBI-76B1288C73F4,"[""IBI-76B1288C73F4""]",YBC 2357,probable,1,1,1,3,0,0
IDENT-770EFE0D1A29,IBI-9E37AB1B6312,"[""IBI-770EFE0D1A29"", ""IBI-9E37AB1B6312"", ""IBI-A739C7EF9DDC""]",British Museum 91730: incantation bowl,probable,3,4,4,6,2,1
IDENT-77584E7FC2CA,IBI-77584E7FC2CA,"[""IBI-77584E7FC2CA""]",British Museum 91781: incantation bowl,probable,1,1,1,3,0,0
IDENT-778D533455D4,IBI-778D533455D4,"[""IBI-778D533455D4""]",British Museum 93514: incantation bowl; lid,probable,1,1,1,3,0,0
